pk,jsondata,relation,certain,target_word_pk,source_word_pk
2667,,immediate,t,19197,60554
2668,,immediate,t,18545,63498
2669,,immediate,t,18378,60555
2670,,immediate,t,18996,67898
2671,,immediate,t,19246,60556
2672,,immediate,t,19009,61875
2673,,immediate,t,18885,60557
2674,,immediate,t,18677,60558
2675,,immediate,t,19038,60559
2676,,immediate,t,18609,61854
2677,,immediate,t,18690,60560
2678,,immediate,t,19039,60561
2679,,immediate,t,18288,63551
2680,,immediate,t,19075,60916
2681,,immediate,t,19088,60562
2682,,immediate,t,19007,60563
2683,,immediate,t,18971,61853
2684,,immediate,t,19012,60564
2685,,immediate,t,18904,60565
2686,,immediate,t,19262,63554
2687,,immediate,t,18520,60566
2688,,immediate,t,18323,60567
2689,,immediate,t,18958,60568
2690,,immediate,t,18902,60569
2691,,immediate,t,18406,60570
2692,,immediate,t,18587,60571
2693,,immediate,t,18322,60572
2694,,immediate,t,18686,60573
2695,,immediate,t,19234,60574
2696,,immediate,t,18720,60575
2697,,immediate,t,18333,60576
2698,,immediate,t,18730,60577
2699,,immediate,t,18681,60578
2700,,immediate,t,18641,60579
2701,,immediate,t,19169,60580
2702,,immediate,t,18695,60581
2703,,immediate,t,18669,60582
2704,,immediate,t,18691,60583
2705,,immediate,t,18678,60584
2706,,immediate,t,18552,60585
2707,,immediate,t,18865,60586
2708,,immediate,t,18660,60587
2709,,immediate,t,18531,60588
2710,,immediate,t,18324,60589
2711,,immediate,t,19127,60590
2712,,immediate,t,18962,60591
2713,,immediate,t,18766,60592
2714,,immediate,t,18665,60593
2715,,immediate,t,18717,60594
2716,,immediate,t,18267,60595
2717,,immediate,t,18718,60596
2718,,immediate,t,18317,60597
2719,,immediate,t,19338,60598
2720,,immediate,t,18224,60599
2721,,immediate,t,18723,60600
2722,,immediate,t,18734,60601
2723,,immediate,t,19016,60602
2724,,immediate,t,19022,60603
2725,,immediate,t,18982,60604
2726,,immediate,t,18326,60605
2727,,immediate,t,19337,60606
2728,,immediate,t,25872,60607
2729,,immediate,t,25287,60608
2730,,immediate,t,25052,60609
2731,,immediate,t,25891,60610
2732,,immediate,t,25980,60611
2733,,immediate,t,25207,60612
2734,,immediate,t,26208,60613
2735,,immediate,t,25985,60614
2736,,immediate,t,26021,60615
2737,,immediate,t,25056,60616
2738,,immediate,t,26093,60617
2739,,immediate,t,26014,60618
2740,,immediate,t,26194,60619
2741,,immediate,t,26105,60620
2742,,immediate,t,25253,60621
2743,,immediate,t,25885,60622
2744,,immediate,t,25888,60623
2745,,immediate,t,25314,60624
2746,,immediate,t,25280,60625
2747,,immediate,t,26050,60626
2748,,immediate,t,24853,60627
2749,,immediate,t,25944,60628
2750,,immediate,t,24818,60629
2751,,immediate,t,25144,60630
2752,,immediate,t,25141,60631
2753,,immediate,t,25348,60632
2754,,immediate,t,25898,60633
2755,,immediate,t,26036,60634
2756,,immediate,t,25241,60635
2757,,immediate,t,24988,60636
2758,,immediate,t,25360,60637
2759,,immediate,t,26201,60638
2760,,immediate,t,26041,60639
2761,,immediate,t,25416,60640
2762,,immediate,t,26283,60641
2763,,immediate,t,26205,60642
2764,,immediate,t,25909,60643
2765,,immediate,t,25925,60644
2766,,immediate,t,26162,60645
2767,,immediate,t,25154,60646
2768,,immediate,t,25038,60647
2769,,immediate,t,25286,60648
2770,,immediate,t,26158,60649
2771,,immediate,t,25869,60650
2772,,immediate,t,26101,60651
2773,,immediate,t,26089,65100
2774,,immediate,t,25315,60652
2775,,immediate,t,25630,60653
2776,,immediate,t,26053,60654
2777,,immediate,t,25818,60655
2778,,immediate,t,26017,60656
2779,,immediate,t,26087,60657
2780,,immediate,t,25948,60658
2781,,immediate,t,25055,60659
2782,,immediate,t,25382,60660
2783,,immediate,t,26009,60661
2784,,immediate,t,25490,60662
2785,,immediate,t,24978,60663
2786,,immediate,t,25922,60664
2787,,immediate,t,26058,60665
2788,,immediate,t,25201,60666
2789,,immediate,t,26176,60667
2790,,immediate,t,25458,60668
2791,,immediate,t,24961,60669
2792,,immediate,t,25193,60670
2793,,immediate,t,25291,60671
2794,,immediate,t,26238,60672
2795,,immediate,t,25251,60673
2796,,immediate,t,25322,60674
2797,,immediate,t,25099,60675
2798,,immediate,t,25288,59649
2799,,immediate,t,26110,60676
2800,,immediate,t,26065,60677
2801,,immediate,t,25131,60678
2802,,immediate,t,25815,60650
2803,,immediate,t,25292,60679
2804,,immediate,t,25731,60680
2805,,immediate,t,26019,60681
2806,,immediate,t,25325,60682
2807,,immediate,t,25877,60683
2808,,immediate,t,24971,60684
2809,,immediate,t,26044,60685
2810,,immediate,t,24974,60686
2811,,immediate,t,25130,60486
2812,,immediate,t,24968,60687
2813,,immediate,t,24977,60688
2814,,immediate,t,25289,60689
2815,,immediate,t,26129,60690
2816,,immediate,t,25628,60691
2817,,immediate,t,25609,60692
2818,,immediate,t,24816,60693
2819,,immediate,t,25324,60694
2820,,immediate,t,25161,60695
2821,,immediate,t,25259,60696
2822,,immediate,t,26325,59681
2823,,immediate,t,26324,59681
2824,,immediate,t,25913,60697
2825,,immediate,t,24932,60698
2826,,immediate,t,25279,60699
2827,,immediate,t,24937,60700
2828,,immediate,t,25908,60701
2829,,immediate,t,25906,60702
2830,,immediate,t,25824,60703
2831,,immediate,t,26037,60563
2832,,immediate,t,24963,60704
2833,,immediate,t,25164,60705
2834,,immediate,t,25303,60706
2835,,immediate,t,26032,63180
2836,,immediate,t,26145,60707
2837,,immediate,t,25304,60708
2838,,immediate,t,26040,60709
2839,,immediate,t,25327,60710
2840,,immediate,t,25290,60711
2841,,immediate,t,24950,60712
2842,,immediate,t,25248,60713
2843,,immediate,t,25175,60714
2844,,immediate,t,25321,60715
2845,,immediate,t,25955,60716
2846,,immediate,t,25176,60717
2847,,immediate,t,24822,60718
2848,,immediate,t,25554,60719
2849,,immediate,t,25202,60720
2850,,immediate,t,25919,60721
2851,,immediate,t,24849,60722
2852,,immediate,t,25046,60723
2853,,immediate,t,24912,60724
2854,,immediate,t,25414,60725
2855,,immediate,t,25770,60726
2856,,immediate,t,25522,60727
2857,,immediate,t,25316,60728
2858,,immediate,t,26207,60729
2859,,immediate,t,25101,60730
2860,,immediate,t,25166,60731
2861,,immediate,t,24994,60732
2862,,immediate,t,25264,60312
2863,,immediate,t,25403,60733
2864,,immediate,t,25801,60734
2865,,immediate,t,25507,60735
2866,,immediate,t,25323,60736
2867,,immediate,t,25726,60737
2868,,immediate,t,25488,60738
2869,,immediate,t,25784,60739
2870,,immediate,t,26020,60740
2871,,immediate,t,25243,60741
2872,,immediate,t,26012,60742
2873,,immediate,t,25156,60743
2874,,immediate,t,26010,60744
2875,,immediate,t,25779,60745
2876,,immediate,t,25754,60746
2877,,immediate,t,25658,60747
2878,,immediate,t,25724,60748
2879,,immediate,t,25383,60749
2880,,immediate,t,25792,60750
2881,,immediate,t,26161,60750
2882,,immediate,t,24802,60751
2883,,immediate,t,25446,60724
2884,,immediate,t,25261,60752
2885,,immediate,t,25820,68392
2886,,immediate,t,25229,60753
2887,,immediate,t,26046,60754
2888,,immediate,t,25449,60755
2889,,immediate,t,25435,60756
2890,,immediate,t,25526,60757
2891,,immediate,t,24870,60758
2892,,immediate,t,24925,60613
2893,,immediate,t,24921,60759
2894,,immediate,t,25783,60760
2895,,immediate,t,26329,60761
2896,,immediate,t,24935,60321
2897,,immediate,t,25997,60762
2898,,immediate,t,25739,60763
2899,,immediate,t,24904,68162
2900,,immediate,t,26197,60764
2901,,immediate,t,25068,60765
2902,,immediate,t,24909,60766
2903,,immediate,t,25893,60767
2904,,immediate,t,24826,60768
2905,,immediate,t,24830,60769
2906,,immediate,t,26080,60770
2907,,immediate,t,24829,60771
2908,,immediate,t,24828,60772
2909,,immediate,t,26328,60773
2910,,immediate,t,24913,60774
2911,,immediate,t,25629,60775
2912,,immediate,t,25637,60776
2913,,immediate,t,25138,60777
2914,,immediate,t,25390,60778
2915,,immediate,t,25365,60779
2916,,immediate,t,25640,60780
2917,,immediate,t,25402,60781
2918,,immediate,t,25363,60782
2919,,immediate,t,25419,60783
2920,,immediate,t,26164,60784
2921,,immediate,t,24800,60785
2922,,immediate,t,26034,60786
2923,,immediate,t,25105,60787
2924,,immediate,t,25821,60788
2925,,immediate,t,26029,60789
2926,,immediate,t,25676,60790
2927,,immediate,t,25602,60791
2928,,immediate,t,26106,60792
2929,,immediate,t,25915,60205
2930,,immediate,t,24956,60793
2931,,immediate,t,26052,60794
2932,,immediate,t,26159,60208
2933,,immediate,t,25769,60795
2934,,immediate,t,26086,60796
2935,,immediate,t,25053,60797
2936,,immediate,t,25844,60798
2937,,immediate,t,24872,60799
2938,,immediate,t,26007,60800
2939,,immediate,t,26195,60801
2940,,immediate,t,25472,60802
2941,,immediate,t,25752,60803
2942,,immediate,t,25395,60804
2943,,immediate,t,26068,60805
2944,,immediate,t,25672,60806
2945,,immediate,t,25995,60807
2946,,immediate,t,24938,60808
2947,,immediate,t,25698,60809
2948,,immediate,t,25305,60810
2949,,immediate,t,25796,60811
2950,,immediate,t,25079,60812
2951,,immediate,t,26118,59298
2952,,immediate,t,24834,59299
2953,,immediate,t,24964,60813
2954,,immediate,t,25827,60814
2955,,immediate,t,25926,60815
2956,,immediate,t,25907,69301
2957,,immediate,t,25143,60816
2958,,immediate,t,24976,60817
2959,,immediate,t,26116,60818
2960,,immediate,t,24951,60819
2961,,immediate,t,25730,60680
2962,,immediate,t,25917,60820
2963,,immediate,t,25735,60821
2964,,immediate,t,25923,66493
2965,,immediate,t,26082,60822
2966,,immediate,t,25263,60823
2967,,immediate,t,24934,60824
2968,,immediate,t,25331,60825
2969,,immediate,t,26001,60826
2970,,immediate,t,25921,60539
2971,,immediate,t,26042,60827
2972,,immediate,t,24832,60828
2973,,immediate,t,25826,72155
2974,,immediate,t,25250,63475
2975,,immediate,t,25813,60829
2976,,immediate,t,24939,60830
2977,,immediate,t,25828,60831
2978,,immediate,t,24801,60832
2979,,immediate,t,26057,60833
2980,,immediate,t,24936,67853
2981,,immediate,t,25580,60834
2982,,immediate,t,24985,60835
2983,,immediate,t,24902,60836
2984,,immediate,t,25302,60837
2985,,immediate,t,24979,60838
2986,,immediate,t,25573,60839
2987,,immediate,t,25504,60737
2988,,immediate,t,26228,60840
2989,,immediate,t,25246,60841
2990,,immediate,t,25659,60842
2991,,immediate,t,24953,60843
2992,,immediate,t,25989,66590
2993,,immediate,t,24958,60844
2994,,immediate,t,25862,60845
2995,,immediate,t,24989,60846
2996,,immediate,t,24903,60847
2997,,immediate,t,25958,60848
2998,,immediate,t,25146,60849
2999,,immediate,t,25205,60850
3000,,immediate,t,25181,60851
3001,,immediate,t,26127,60852
3002,,immediate,t,25918,60853
3003,,immediate,t,26230,60854
3004,,immediate,t,25417,60733
3005,,immediate,t,26187,60855
3006,,immediate,t,25998,60856
3007,,immediate,t,26323,60857
3008,,immediate,t,26056,60858
3009,,immediate,t,25627,60510
3010,,immediate,t,26312,60859
3011,,immediate,t,25892,60860
3012,,immediate,t,24846,60861
3013,,immediate,t,25920,60862
3014,,immediate,t,25940,60635
3015,,immediate,t,25043,60863
3016,,immediate,t,24952,60644
3017,,immediate,t,25195,60864
3018,,immediate,t,24852,60865
3019,,immediate,t,25256,60631
3020,,immediate,t,29439,60866
3021,,immediate,t,29599,60867
3022,,immediate,t,29779,60868
3023,,immediate,t,29528,60869
3024,,immediate,t,29456,60870
3025,,immediate,t,29568,60871
3026,,immediate,t,30375,60872
3027,,immediate,t,30232,62911
3028,,immediate,t,30505,60873
3029,,immediate,t,30385,70944
3030,,immediate,t,29984,60874
3031,,immediate,t,30502,70945
3032,,immediate,t,30458,60875
3033,,immediate,t,30137,60875
3034,,immediate,t,29703,62912
3035,,immediate,t,30192,60875
3036,,immediate,t,30662,60876
3037,,immediate,t,30336,60876
3038,,immediate,t,30339,60876
3039,,immediate,t,29710,63498
3040,,immediate,t,30189,63498
3041,,immediate,t,29727,63502
3042,,immediate,t,30234,62913
3043,,immediate,t,30659,63502
3044,,immediate,t,30632,63501
3045,,immediate,t,30233,60877
3046,,immediate,t,29625,60878
3047,,immediate,t,30658,60879
3048,,immediate,t,29403,60879
3049,,immediate,t,29706,63507
3050,,immediate,t,30159,63508
3051,,immediate,t,29476,60880
3052,,immediate,t,29776,63516
3053,,immediate,t,29567,60881
3054,,immediate,t,29656,60882
3055,,immediate,t,29704,60883
3056,,immediate,t,29705,60883
3057,,immediate,t,29643,60884
3058,,immediate,t,29701,60885
3059,,immediate,t,29626,60886
3060,,immediate,t,30310,63529
3061,,immediate,t,30309,63529
3062,,immediate,t,29718,60887
3063,,immediate,t,29642,60888
3064,,immediate,t,30368,60889
3065,,immediate,t,30367,63533
3066,,immediate,t,30242,60890
3067,,immediate,t,30373,63536
3068,,immediate,t,30372,60891
3069,,immediate,t,30342,60892
3070,,immediate,t,29422,60893
3071,,immediate,t,30147,63539
3072,,immediate,t,29993,70823
3073,,immediate,t,30353,60894
3074,,immediate,t,29994,70823
3075,,immediate,t,30023,63541
3076,,immediate,t,30136,63546
3077,,immediate,t,30050,60895
3078,,immediate,t,29452,63551
3079,,immediate,t,29916,67895
3080,,immediate,t,29543,67895
3081,,immediate,t,29746,63552
3082,,immediate,t,30245,60896
3083,,immediate,t,29602,60897
3084,,immediate,t,29601,63569
3085,,immediate,t,29531,60898
3086,,immediate,t,29662,60899
3087,,immediate,t,29579,60900
3088,,immediate,t,30151,60965
3089,,immediate,t,30349,63559
3090,,immediate,t,29412,60530
3091,,immediate,t,29402,60901
3092,,immediate,t,29696,60902
3093,,immediate,t,29880,63563
3094,,immediate,t,30225,60903
3095,,immediate,t,30150,60904
3096,,immediate,t,30016,70996
3097,,immediate,t,30645,67898
3098,,immediate,t,29607,60905
3099,,immediate,t,29515,60512
3100,,immediate,t,29604,63572
3101,,immediate,t,29611,63573
3102,,immediate,t,29413,63574
3103,,immediate,t,30152,60906
3104,,immediate,t,30454,63580
3105,,immediate,t,30163,60907
3106,,immediate,t,29677,63582
3107,,immediate,t,29558,63583
3108,,immediate,t,30381,70833
3109,,immediate,t,29733,60908
3110,,immediate,t,30201,60909
3111,,immediate,t,30283,60910
3112,,immediate,t,29707,63590
3113,,immediate,t,29931,60911
3114,,immediate,t,29582,63591
3115,,immediate,t,29685,60912
3116,,immediate,t,29731,60913
3117,,immediate,t,29546,60914
3118,,immediate,t,30351,71000
3119,,immediate,t,30008,63596
3120,,immediate,f,29578,60550
3121,,immediate,f,29578,60551
3122,,immediate,t,29575,63600
3123,,immediate,t,30499,60915
3124,,immediate,t,30231,63601
3125,,immediate,t,30387,60916
3126,,immediate,t,29577,67900
3127,,immediate,t,30352,60894
3128,,immediate,t,29474,60917
3129,,immediate,t,29697,62965
3130,,immediate,t,30555,60918
3131,,immediate,t,30338,63606
3132,,immediate,t,29455,60919
3133,,immediate,t,30066,60920
3134,,immediate,t,30358,63607
3135,,immediate,t,30141,60921
3136,,immediate,t,29451,63608
3137,,immediate,t,30569,63609
3138,,immediate,t,30293,60922
3139,,immediate,t,29937,60923
3140,,immediate,t,30344,70970
3141,,immediate,t,30519,60924
3142,,immediate,t,29645,60925
3143,,immediate,t,30420,60926
3144,,immediate,t,29673,60927
3145,,immediate,t,29728,60928
3146,,immediate,t,29405,63613
3147,,immediate,t,29674,60929
3148,,immediate,t,29616,60930
3149,,immediate,t,30028,60931
3150,,immediate,t,30212,63615
3151,,immediate,t,30274,60932
3152,,immediate,t,30275,60932
3153,,immediate,t,30340,60933
3154,,immediate,t,30204,60934
3155,,immediate,t,29798,63535
3156,,immediate,t,30376,60935
3157,,immediate,t,29692,63623
3158,,immediate,t,30348,63624
3159,,immediate,t,29992,63625
3160,,immediate,t,29805,71005
3161,,immediate,t,30377,60936
3162,,immediate,t,30498,67909
3163,,immediate,t,29699,60937
3164,,immediate,t,30211,67910
3165,,immediate,t,30210,60938
3166,,immediate,t,29560,60939
3167,,immediate,t,29780,60940
3168,,immediate,t,29629,60941
3169,,immediate,t,30020,60942
3170,,immediate,t,29987,60943
3171,,immediate,t,29436,60944
3172,,immediate,t,29711,63644
3173,,immediate,t,30334,63645
3174,,immediate,t,29530,63646
3175,,immediate,t,30637,60945
3176,,immediate,t,29608,60946
3177,,immediate,t,30507,60947
3178,,immediate,t,29708,60948
3179,,immediate,t,30305,60949
3180,,immediate,t,30221,61046
3181,,immediate,t,30223,67918
3182,,immediate,t,30649,60950
3183,,immediate,t,30648,60951
3184,,immediate,t,29417,60952
3185,,immediate,t,30359,60953
3186,,immediate,t,29698,60954
3187,,immediate,t,29586,60955
3188,,immediate,t,29425,60956
3189,,immediate,t,30188,60956
3190,,immediate,t,29525,60957
3191,,immediate,t,29401,60958
3192,,immediate,t,30354,60959
3193,,immediate,t,30346,60960
3194,,immediate,t,29852,63670
3195,,immediate,t,30162,60961
3196,,immediate,t,29440,60866
3197,,immediate,t,30138,63689
3198,,immediate,t,30299,63690
3199,,immediate,t,30343,63691
3200,,immediate,t,29791,60962
3201,,immediate,t,29792,60962
3202,,immediate,t,29614,60963
3203,,immediate,t,30220,60963
3204,,immediate,t,29744,60964
3205,,immediate,t,30153,60965
3206,,immediate,t,29841,60966
3207,,immediate,t,29741,60967
3208,,immediate,t,29545,60968
3209,,immediate,t,30303,60969
3210,,immediate,t,29437,60970
3211,,immediate,t,30512,60971
3212,,immediate,t,29819,60972
3213,,immediate,t,30282,60973
3214,,immediate,t,29899,60974
3215,,immediate,t,29559,60975
3216,,immediate,t,29557,63697
3217,,immediate,t,29709,60976
3218,,immediate,t,30230,60977
3219,,immediate,t,30110,60978
3220,,immediate,t,30076,60979
3221,,immediate,t,30586,60980
3222,,immediate,t,29501,60981
3223,,immediate,t,30154,60982
3224,,immediate,t,29918,63712
3225,,immediate,t,29738,60983
3226,,immediate,t,30140,60984
3227,,immediate,t,30281,63713
3228,,immediate,t,29924,60985
3229,,immediate,t,30355,60986
3230,,immediate,t,29457,60987
3231,,immediate,t,29458,60987
3232,,immediate,t,30164,60988
3233,,immediate,t,29478,60989
3234,,immediate,t,29713,60990
3235,,immediate,t,29541,60991
3236,,immediate,t,29734,60992
3237,,immediate,t,30268,61190
3238,,immediate,t,29477,60880
3239,,immediate,t,29915,63735
3240,,immediate,t,29800,63739
3241,,immediate,t,29460,60993
3242,,immediate,t,30374,63740
3243,,immediate,t,29821,60994
3244,,immediate,t,29820,60995
3245,,immediate,t,29719,63743
