ID,Target_Form_ID,Source_Form_ID,Comment,Source,relation,certain,Language_ID
696,4102,,pikru,,immediate,true,62
697,3142,,fil,,earlier,true,269
698,3142,,pil,,immediate,true,62
699,3403,,piq,,immediate,true,62
700,3421,,pívo,,immediate,true,309
701,3252,,pilt’vi,,immediate,true,62
702,4371,,póčta,,earlier,true,309
703,4371,,poč,,immediate,true,62
704,4191,,poèt,,immediate,true,309
705,3503,,pol,,immediate,true,309
706,3729,,port,,immediate,true,309
707,4346,,póezd,,immediate,true,309
708,4363,,voditel´skie prava,,immediate,true,309
709,4278,,q’anun,,immediate,true,62
710,4278,,qānūn,,earlier,true,53
711,4059,,q’ariɬi,,immediate,true,62
712,3176,,q’arq’ala,,immediate,true,62
713,3627,,q’aze,,immediate,true,62
714,4131,,q’aʕida,,immediate,true,62
715,4131,,qāʕida,,earlier,true,53
716,3642,,q’ebed,,immediate,true,62
717,3840,,q’ibla,,immediate,true,62
718,3840,,qibla,,earlier,true,53
719,3079,,q’orolaw,,immediate,true,62
720,4315,,qurbān,,earlier,true,53
721,4315,,q’urban,,immediate,true,62
722,3300,,qūwa(t),,earlier,true,53
723,3300,,q’uwata-,,immediate,true,62
724,3863,,qanč,,immediate,true,62
725,3863,,xač,,earlier,true,111
726,4236,,qaħba,,earlier,true,53
727,4236,,qaħba,,immediate,true,62
728,4299,,qaħbaɬi,,immediate,true,62
729,3132,,qal,,immediate,true,62
730,3589,,qal,,immediate,true,62
731,4256,,qal‘a,,earlier,true,53
732,4256,,qala,,immediate,true,62
733,3862,,qanč,,immediate,true,62
734,3862,,xač,,earlier,true,111
735,4091,,qant’ara-,,immediate,true,62
736,4264,,qarawul,,earlier,true,111
737,4264,,qarawul,,immediate,true,62
738,4334,,qartay,,immediate,true,62
739,3230,,qat,,immediate,true,62
740,3363,,qazan,,earlier,true,111
741,3363,,qazan,,immediate,true,62
742,3081,,qizan,,immediate,true,62
743,3081,,Unidentifiable,,earlier,true,111
744,3078,,qorolay,,immediate,true,62
745,4002,,quy,,immediate,true,62
746,3606,,ǰač’vi,,immediate,true,134
747,4338,,rádio,,immediate,true,309
748,4238,,raɣ,,immediate,true,62
749,3498,,raħay,,immediate,true,62
750,4377,,rakovina,,immediate,true,309
751,2969,,raɬad,,immediate,true,62
752,2947,,raƛ’,,immediate,true,62
753,3830,,raq,,immediate,true,62
754,3605,,röxïs,,earlier,true,264
755,3605,,raxas,,immediate,true,62
756,2965,,raʕal,,immediate,true,62
757,3827,,raʕal,,immediate,true,62
758,3829,,raʕal,,immediate,true,62
759,4240,,req’el,,immediate,true,62
760,4367,,rišši,,immediate,true,62
761,4066,,rixize,,immediate,true,62
762,4189,,ručka,,immediate,true,309
763,4044,,rūħ,,earlier,true,53
764,4044,,ruħ,,immediate,true,62
765,3728,,rul´,,immediate,true,309
766,3126,,ruz,,immediate,true,62
767,3303,,saɣa-,,immediate,true,62
768,3303,,saɣ,,earlier,true,111
769,4198,,šahr,,earlier,true,269
770,4198,,šahar,,immediate,true,62
771,4192,,šāʕir,,earlier,true,53
772,4192,,šaʕir,,immediate,true,62
773,4123,,šakdize,,immediate,true,62
774,4122,,šakɬi,,immediate,true,62
775,3092,,sakoneli,,immediate,true,134
776,3429,,šāl,,earlier,true,269
777,3429,,šal,,immediate,true,62
778,4243,,soldát,,immediate,true,309
779,4347,,samolét,,immediate,true,309
780,3983,,ššamat,,immediate,true,62
781,3983,,sabt,,earlier,true,53
782,3517,,santeli,,immediate,true,134
783,3484,,sap’oni,,immediate,true,134
784,4312,,saq’dari,,immediate,true,134
785,4313,,saq’dari,,immediate,true,134
786,3868,,šar,,immediate,true,309
787,3510,,sast’uri,,immediate,true,134
788,4330,,šayṭān,,earlier,true,53
789,4330,,šayt’an,,immediate,true,62
790,3967,,saʕat,,immediate,true,62
791,3968,,saʕat,,immediate,true,62
792,3967,,sāʕat,,earlier,true,53
793,3968,,sāʕat,,earlier,true,53
794,3977,,sreda,,immediate,true,360
795,4356,,sestra,,immediate,true,309
796,4270,,setka,,immediate,true,309
797,4332,,siħruɬi,,immediate,true,62
798,3565,,simindi,,immediate,true,134
799,3399,,Unidentifiable,,immediate,true,360
800,3480,,ščëtka,,immediate,true,309
801,3982,,subota,,immediate,true,309
802,4279,,sud,,immediate,true,309
803,4282,,sud´ja,,immediate,true,309
804,3654,,sumka,,immediate,true,309
805,4337,,sunnat,,immediate,true,62
806,4337,,sunna,,earlier,true,53
807,4090,,suruq’a-,,immediate,true,62
808,4387,,šuša,,immediate,true,134
809,4387,,šiše,,earlier,true,269
810,3370,,t’abak’i,,immediate,true,134
811,3102,,t’axi,,immediate,true,134
812,4190,,t’ex´,,immediate,true,62
813,3625,,t’ibit’ize,,immediate,true,62
814,3431,,t’ilo,,immediate,true,134
815,3477,,t’ilo,,immediate,true,134
816,3897,,t’ok’ab,,immediate,true,62
817,3527,,stolb,,earlier,true,309
818,3527,,t’olba,,immediate,true,134
819,4297,,t’usaɣi,,immediate,true,134
820,3950,,tabanab,,immediate,true,62
821,3974,,θalāθā’,,earlier,true,53
822,3974,,talat,,immediate,true,62
823,4048,,ṭāliʕ,,earlier,true,53
824,4048,,taliħ,,immediate,true,62
825,4050,,taliha-,,immediate,true,62
826,4295,,tamiħ,,immediate,true,62
827,4295,,tanbīh,,earlier,true,53
828,3582,,Unidentifiable,,earlier,true,111
829,3582,,tambako,,immediate,true,134
830,4366,,taq’sir,,immediate,true,62
831,3152,,tarakán,,immediate,true,309
832,3893,,mteli,,immediate,true,134
833,3943,,mteli,,immediate,true,134
834,4340,,telefón,,immediate,true,309
835,4339,,televizor,,immediate,true,309
836,4349,,tok,,immediate,true,309
837,4252,,top,,earlier,true,111
838,4252,,tupi,,immediate,true,134
839,3547,,toxi,,immediate,true,134
840,3321,,doktor,,immediate,true,309
841,4380,,tualét,,immediate,true,309
842,4222,,dušman,,earlier,true,269
843,4222,,tušman,,immediate,true,62
844,3904,,ʕuc’ara-,,immediate,true,62
845,3779,,učuza-,,immediate,true,62
846,4196,,ulka,,immediate,true,62
847,2948,,ulka,,immediate,true,62
848,4196,,ülke,,earlier,true,111
849,2948,,ülke,,earlier,true,111
850,3065,,umumul,,immediate,true,62
851,4080,,ungo-ungoya-,,immediate,true,62
852,3308,,unti,,immediate,true,62
853,4057,,unti,,immediate,true,62
854,4094,,urɣize,,immediate,true,62
855,3719,,uremi,,immediate,true,134
856,4111,,učitel´,,immediate,true,309
857,3063,,wacʕal,,immediate,true,62
858,4321,,walī,,earlier,true,53
859,4321,,wali,,immediate,true,62
860,3322,,vrač,,immediate,true,309
861,3144,,Unidentifiable,,earlier,true,214
862,3144,,warani,,immediate,true,62
863,3094,,wex́a,,immediate,true,62
864,3970,,vyxodnoj (den´),,immediate,true,309
865,4201,,xalq’,,immediate,true,62
866,4201,,xalq,,earlier,true,53
867,3979,,xamīs,,earlier,true,53
868,3979,,xamiz,,immediate,true,62
869,4206,,xan,,immediate,true,62
870,4206,,xan,,earlier,true,111
871,3555,,xaricel,,immediate,true,62
872,3766,,xarž,,immediate,true,62
873,3766,,xarj,,earlier,true,111
874,3581,,xejvani,,immediate,true,134
875,3777,,xiraya-,,immediate,true,62
876,4120,,xiyal,,immediate,true,62
877,4120,,xayāl,,earlier,true,53
878,3638,,xerxi,,immediate,true,134
879,4136,,ya,,earlier,true,269
880,4136,,ya,,immediate,true,62
881,3064,,yacʕal,,immediate,true,62
882,4137,,yagi,,immediate,true,62
883,4138,,yaɬuni,,immediate,true,62
884,3469,,yaq’ut,,immediate,true,62
885,3469,,yāqūt,,earlier,true,53
886,4244,,yaraɣ,,immediate,true,62
887,4244,,yarag,,earlier,true,111
888,4253,,yaraɣ-mataħ,,immediate,true,62
889,3646,,yez,,earlier,true,111
890,3646,,rez,,immediate,true,62
891,3511,,yorɣan,,immediate,true,62
892,3511,,yorɣan,,earlier,true,111
893,3452,,jubka,,immediate,true,309
894,4128,,zaħmata-,,immediate,true,62
895,3325,,zahr,,earlier,true,269
896,3325,,zahru,,immediate,true,62
897,3301,,zaʕipa-,,immediate,true,62
898,4277,,zakón,,immediate,true,309
899,3920,,"zaman, zamān",,earlier,true,53
900,3920,,zaman,,immediate,true,62
901,3297,,žanaza,,immediate,true,62
902,3297,,janāza,,earlier,true,53
903,3499,,zat’ori,,immediate,true,134
904,3499,,zatvor,,earlier,true,309
905,3468,,žawhar,,immediate,true,62
906,3468,,jawhar,,earlier,true,53
907,3407,,zeti,,immediate,true,134
908,3596,,sok’o,,immediate,true,134
909,3675,,zurqurize,,immediate,true,62
910,4329,,žužaħ,,immediate,true,62
911,4571,,badak,,immediate,true,202
912,4570,,buhaya,,immediate,true,376
913,4614,,bahu,,immediate,true,202
914,4776,,baju,,immediate,true,202
915,4784,,baju,,immediate,true,202
916,4785,,baju,,immediate,true,202
917,4567,,belalang,,immediate,true,202
918,4951,,balik,,immediate,true,202
919,4688,,bangkai,,immediate,true,202
920,4689,,bangkai,,immediate,true,202
921,4743,,mangkuk,,immediate,true,202
922,4488,,bapak,,immediate,true,202
923,5259,,berapa,,immediate,true,202
924,5260,,berapa,,immediate,true,202
925,5341,,bas,,immediate,true,202
926,4661,,batuk,,immediate,true,202
927,4448,,bayang,,immediate,true,202
928,4445,,bayaŋ,,immediate,true,202
929,4993,,bayar,,immediate,true,202
930,5193,,baik,,immediate,true,202
931,5222,,baik,,immediate,true,202
932,5227,,baik,,immediate,true,202
933,4472,,ʔibah,,immediate,true,323
934,5320,,bedil,,immediate,true,202
935,4881,,bekah,,immediate,true,376
936,5085,,(mem)bilang,,immediate,true,202
937,4803,,bilik,,immediate,true,202
938,4441,,bintang,,immediate,true,202
939,5134,,minggu,,immediate,true,202
940,4880,,beliung,,immediate,true,202
941,4603,,hawar,,immediate,true,202
942,5241,,belajar,,immediate,true,202
943,5242,,belajar,,immediate,true,202
944,5243,,belajar,,immediate,true,202
945,4707,,bela,,immediate,true,202
946,4883,,belah,,immediate,true,202
947,4995,,beli,,immediate,true,202
948,5213,,benci,,immediate,true,202
949,4931,,berenang,,immediate,true,202
950,5111,,berhenti,,immediate,true,202
951,4819,,bendul,,immediate,true,202
952,5018,,bubuh,,immediate,true,202
953,5357,,bom,,immediate,true,202
954,5216,,berani,,immediate,true,202
955,4662,,bersin,,immediate,true,202
956,4905,,besi,,immediate,true,202
957,4902,,besi; paku,,immediate,true,202
958,5121,,ptom,,immediate,true,323
959,4859,,buat,,immediate,true,202
960,4860,,buat,,immediate,true,202
961,4897,,buat,,immediate,true,202
962,4484,,budak,,immediate,true,202
963,4482,,bujang,,immediate,true,202
964,5031,,buka,,immediate,true,202
965,5295,,buku,,immediate,true,202
966,5032,,bongkar,,immediate,true,202
967,4716,,buta,,immediate,true,202
968,4637,,buʔ,,immediate,true,172
969,4638,,buʔ,,immediate,true,172
970,4844,,cabang,,immediate,true,202
971,4561,,cacing,,immediate,true,202
972,4548,,cambəŋ,,immediate,false,323
973,4548,,cambəŋ,,immediate,false,172
974,5233,,percaya,,immediate,true,202
975,5244,,cikgu,,immediate,true,202
976,4790,,cincin,,immediate,true,202
977,5280,,citera,,immediate,true,202
978,4943,,(ber)jalan kaki,,immediate,true,202
979,4783,,celup,,immediate,true,202
980,5356,,chocolate,,earlier,true,13
981,5356,,cokelat,,immediate,true,202
982,5107,,cepat,,immediate,true,202
983,4755,,cepit,,immediate,true,202
984,5030,,cerai,,immediate,true,202
985,4740,,cerek,,immediate,true,202
986,5090,,cukup,,immediate,true,202
987,4499,,cucu,,immediate,true,202
988,5063,,dalam,,immediate,true,202
989,4473,,ʔideh,,immediate,false,323
990,4473,,ʔideh,,immediate,false,172
991,4808,,dinding,,immediate,true,202
992,5091,,dɨl,,immediate,false,323
993,5091,,dɨl,,immediate,false,172
994,5080,,duabelas,,immediate,true,202
995,5082,,dua puluh,,immediate,true,202
996,4988,,duit,,immediate,true,202
997,5337,,radio,,immediate,true,202
998,5337,,radio,,earlier,true,13
999,5277,,gagap,,immediate,true,202
1000,4539,,gajah,,immediate,true,202
1001,4901,,gergaji,,immediate,true,202
1002,4994,,gaji,,immediate,true,202
1003,4852,,ubi benggala,,immediate,true,202
1004,4903,,gam,,immediate,true,202
1005,4766,,garam,,immediate,true,202
1006,4730,,Unidentifiable,,immediate,true,360
1007,4964,,genggam,,immediate,true,202
1008,5334,,gereja,,immediate,true,202
1009,4846,,getah,,immediate,true,202
1010,4769,,gula,,immediate,true,202
1011,4917,,guling,,immediate,true,202
1012,4926,,goncang,,immediate,true,202
1013,4899,,korek,,immediate,true,202
1014,4458,,abu(k),,immediate,true,202
1015,4957,,halau,,immediate,true,202
1016,4599,,daun terlinga,,immediate,true,202
1017,4693,,handal,,immediate,true,202
1018,5154,,hanyir,,immediate,true,202
1019,4929,,hanyut,,immediate,true,202
1020,4892,,apit; sapit,,immediate,true,202
1021,5219,,harap,,immediate,true,202
1022,4698,,hawar,,immediate,true,202
1023,4522,,ayam,,immediate,true,202
1024,5187,,hayoŋ,,immediate,true,172
1025,5171,,hijau,,immediate,true,202
1026,4933,,selam,,immediate,true,202
1027,4450,,məhɔŋ,,immediate,false,323
1028,4450,,məhɔŋ,,immediate,false,172
1029,4992,,hutang,,immediate,true,202
1030,5346,,hospital,,immediate,true,202
1031,5362,,jadi,,immediate,true,202
1032,4831,,jagung,,immediate,true,202
1033,5133,,jam,,immediate,true,202
1034,5323,,jaring,,immediate,true,202
1035,4781,,jarum,,immediate,true,202
1036,5285,,jawab,,immediate,true,202
1037,4780,,jahit,,immediate,true,202
1038,4805,,pintu,,immediate,true,202
1039,4857,,tuba jenu,,immediate,true,202
1040,4709,,jereh,,immediate,true,202
1041,4433,,jeram,,immediate,true,376
1042,4996,,jual,,immediate,true,202
1043,4616,,galang,,immediate,true,202
1044,4761,,kacang,,immediate,true,202
1045,5114,,kadang kadang,,immediate,true,202
1046,5255,,kalau,,immediate,true,202
1047,4507,,kelamin,,immediate,true,202
1048,4520,,kambing,,immediate,true,202
1049,5298,,kampung,,immediate,true,202
1050,4975,,ship,,immediate,true,202
1051,5342,,kapal terbang,,immediate,true,202
1052,4879,,kapak,,immediate,true,202
1053,5180,,kasar,,immediate,true,202
1054,4788,,kasut,,immediate,true,202
1055,4569,,katak,,immediate,true,202
1056,5038,,katik,,immediate,true,202
1057,5304,,kawan,,immediate,true,202
1058,4777,,kain,,immediate,true,202
1059,4797,,kain; tuala,,immediate,true,202
1060,4684,,kVbVs,,immediate,true,360
1061,4685,,kVbVs,,immediate,true,360
1062,4691,,kubur,,immediate,true,202
1063,4999,,kedai,,immediate,true,202
1064,4442,,kilat,,immediate,true,202
1065,4597,,kelip,,immediate,true,202
1066,4732,,kira,,immediate,true,202
1067,4979,,angkit,,immediate,true,202
1068,5340,,kereta,,immediate,true,202
1069,4861,,kerja,,immediate,true,202
1070,4444,,halilintar,,immediate,true,376
1071,4495,,Unidentifiable,,earlier,true,225
1072,4495,,kembar,,immediate,true,202
1073,5236,,kenal,,immediate,true,202
1074,4645,,1. kura ~ 2. kura-kura,,immediate,true,202
1075,5245,,sekolah,,immediate,true,202
1076,4479,,kaʔkəŋ,,immediate,true,172
1077,4481,,kraʔkoŋ,,immediate,true,172
1078,4517,,kraʔkoŋ,,immediate,true,172
1079,5026,,kutip,,immediate,true,202
1080,5319,,keris,,immediate,true,202
1081,5189,,kering,,immediate,true,202
1082,5293,,kertas,,immediate,true,202
1083,4530,,kucing,,immediate,true,202
1084,4521,,kuda,,immediate,true,202
1085,4745,,Unidentifiable,,immediate,true,202
1086,4806,,kunci,,immediate,true,202
1087,5172,,kuning,,immediate,true,202
1088,4739,,kundika,,earlier,true,251
1089,4739,,kendi,,immediate,true,202
1090,4812,,kerusi,,immediate,true,202
1091,4692,,kuat,,immediate,true,202
1092,4853,,labu,,immediate,true,202
1093,4854,,labu,,immediate,true,202
1094,5006,,dalam,,immediate,true,202
1095,5011,,dalam,,immediate,true,202
1096,5110,,lambat,,immediate,true,202
1097,4807,,lantai,,immediate,true,202
1098,4438,,langit,,immediate,true,202
1099,5076,,lapan,,immediate,true,202
1100,5311,,lawan,,immediate,true,202
1101,4427,,laut,,immediate,true,202
1102,4429,,laut,,immediate,true,202
1103,4534,,layar,,immediate,true,202
1104,5186,,lebat,,immediate,true,202
1105,5088,,lebih,,immediate,true,202
1106,4971,,lebuh,,immediate,true,202
1107,5073,,lima,,immediate,true,202
1108,5081,,lima belas,,immediate,true,202
1109,4865,,lipat,,immediate,true,202
1110,4774,,lemang,,immediate,true,202
1111,4611,,lŋɛ̃ʔ,,immediate,false,323
1112,4611,,lŋɛ̃ʔ,,immediate,false,172
1113,4940,,lumpat,,immediate,true,202
1114,5004,,(se-)lepas,,immediate,true,202
1115,4862,,lengkur,,immediate,true,202
1116,5248,,lupa,,immediate,true,202
1117,4840,,tembakau,,immediate,true,202
1118,4711,,malas,,immediate,true,202
1119,5332,,maling,,immediate,true,202
1120,4828,,menggali,,immediate,true,202
1121,4671,,Unidentifiable,,immediate,true,360
1122,4679,,(ma)muh,,immediate,true,360
1123,4791,,manik,,immediate,true,202
1124,4792,,manik,,immediate,true,202
1125,4793,,manik,,immediate,true,202
1126,5001,,mahal,,immediate,true,202
1127,4813,,meja,,immediate,true,202
1128,4904,,emas,,immediate,true,202
1129,5214,,bising,,immediate,true,202
1130,4439,,mata hari,,immediate,true,202
1131,4764,,minyak,,immediate,true,202
1132,4983,,benda,,immediate,true,202
1133,4420,,bnəm,,immediate,false,172
1134,4420,,bnəm,,immediate,false,323
1135,4449,,embun,,immediate,true,376
1136,5339,,moto,,immediate,true,202
1137,5002,,murah,,immediate,true,202
1138,5074,,enam,,immediate,true,202
1139,5198,,nasip,,immediate,true,202
1140,4515,,binatang,,immediate,true,202
1141,5132,,jam,,immediate,true,202
1142,5315,,senjata,,immediate,true,202
1143,5097,,(meny)udah(kan),,immediate,true,202
1144,4817,,galang,,immediate,true,202
1145,4820,,galang,,immediate,true,202
1146,5363,,dengan,,immediate,true,202
1147,4825,,pagar,,immediate,true,202
1148,5307,,(ber-)pakat,,immediate,true,202
1149,4914,,ber-paling,,immediate,true,202
1150,5229,,pandai,,immediate,true,202
1151,5317,,panah,,immediate,true,202
1152,4736,,panggang,,immediate,true,202
1153,4823,,papan,,immediate,true,202
1154,4605,,paruh,,immediate,true,202
1155,4705,,parut,,immediate,true,202
1156,5099,,pasang,,immediate,true,202
1157,4998,,pasar,,immediate,true,202
1158,4419,,pasir,,immediate,true,202
1159,4432,,paya,,immediate,true,202
1160,5251,,payah,,immediate,true,202
1161,5351,,pipe,,earlier,true,13
1162,5351,,paip,,immediate,true,202
1163,5072,,hmpon,,immediate,true,323
1164,5207,,pedih,,immediate,true,202
1165,5231,,fikir,,immediate,true,202
1166,5294,,pensil,,immediate,true,202
1167,5071,,"hmpɛʔ, hmpɛt",,immediate,true,323
1168,4767,,pigoʔ,,immediate,true,172
1169,5218,,pilih,,immediate,true,202
1170,4804,,pintu,,immediate,true,202
1171,4741,,pinggan,,immediate,true,202
1172,4742,,pinggan,,immediate,true,202
1173,4746,,pinggan,,immediate,true,202
1174,4714,,pekak,,immediate,true,202
1175,5297,,pekan,,immediate,true,202
1176,4644,,buah pinggan,,immediate,true,202
1177,4848,,nyiur,,immediate,true,202
1178,4715,,pandir,,immediate,true,202
1179,4990,,pinjam,,immediate,true,202
1180,4991,,pinjam,,immediate,true,202
1181,5124,,tengah hari,,immediate,true,202
